X,Y,Z,FALL,A,DX,DY,DZ,DA
9.14,2.87,-0.38,0,9.587538787405244,0.0,0.0,0.0,0.0
9.14,2.87,-0.38,0,9.587538787405244,0.0,0.0,0.0,0.0
9.14,2.87,-0.38,0,9.587538787405244,0.0,0.0,0.0,0.0
9.14,2.87,-0.38,0,9.587538787405244,0.0,0.0,0.0,0.0
9.34,2.56,0.04,0,9.684565039277706,0.1999999999999993,-0.31000000000000005,0.42,0.09702625187246205
9.34,2.56,0.04,0,9.684565039277706,0.0,0.0,0.0,0.0
9.34,2.56,0.04,0,9.684565039277706,0.0,0.0,0.0,0.0
9.34,2.56,0.04,0,9.684565039277706,0.0,0.0,0.0,0.0
9.34,2.56,0.04,0,9.684565039277706,0.0,0.0,0.0,0.0
9.34,2.56,0.04,0,9.684565039277706,0.0,0.0,0.0,0.0
9.34,2.56,0.04,0,9.684565039277706,0.0,0.0,0.0,0.0
9.34,2.56,0.04,0,9.684565039277706,0.0,0.0,0.0,0.0
9.26,2.45,-0.23,0,9.581388208396525,-0.08000000000000007,-0.10999999999999988,-0.27,-0.10317683088118024
9.26,2.45,-0.23,0,9.581388208396525,0.0,0.0,0.0,0.0
9.26,2.45,-0.23,0,9.581388208396525,0.0,0.0,0.0,0.0
9.26,2.45,-0.23,0,9.581388208396525,0.0,0.0,0.0,0.0
9.26,2.45,-0.23,0,9.581388208396525,0.0,0.0,0.0,0.0
9.26,2.45,-0.23,0,9.581388208396525,0.0,0.0,0.0,0.0
9.26,2.45,-0.23,0,9.581388208396525,0.0,0.0,0.0,0.0
9.26,2.45,-0.23,0,9.581388208396525,0.0,0.0,0.0,0.0
9.26,2.45,-0.23,0,9.581388208396525,0.0,0.0,0.0,0.0
8.95,2.26,-0.19,0,9.232886872479268,-0.3100000000000005,-0.1900000000000004,0.04000000000000001,-0.3485013359172573
8.95,2.26,-0.19,0,9.232886872479268,0.0,0.0,0.0,0.0
8.95,2.26,-0.19,0,9.232886872479268,0.0,0.0,0.0,0.0
8.95,2.26,-0.19,0,9.232886872479268,0.0,0.0,0.0,0.0
8.95,2.26,-0.19,0,9.232886872479268,0.0,0.0,0.0,0.0
8.95,2.26,-0.19,0,9.232886872479268,0.0,0.0,0.0,0.0
8.95,2.26,-0.19,0,9.232886872479268,0.0,0.0,0.0,0.0
8.95,2.26,-0.19,0,9.232886872479268,0.0,0.0,0.0,0.0
8.95,2.26,-0.19,0,9.232886872479268,0.0,0.0,0.0,0.0
8.8,2.33,0.08,0,9.103587205052742,-0.14999999999999858,0.07000000000000028,0.27,-0.1292996674265261
8.8,2.33,0.08,0,9.103587205052742,0.0,0.0,0.0,0.0
8.8,2.33,0.08,0,9.103587205052742,0.0,0.0,0.0,0.0
8.8,2.33,0.08,0,9.103587205052742,0.0,0.0,0.0,0.0
8.8,2.33,0.08,0,9.103587205052742,0.0,0.0,0.0,0.0
8.8,2.33,0.08,0,9.103587205052742,0.0,0.0,0.0,0.0
8.8,2.33,0.08,0,9.103587205052742,0.0,0.0,0.0,0.0
8.8,2.33,0.08,0,9.103587205052742,0.0,0.0,0.0,0.0
8.8,2.33,0.08,0,9.103587205052742,0.0,0.0,0.0,0.0
8.72,2.53,0.84,0,9.11838253200643,-0.08000000000000007,0.19999999999999973,0.76,0.014795326953688459
8.72,2.53,0.84,0,9.11838253200643,0.0,0.0,0.0,0.0
8.72,2.53,0.84,0,9.11838253200643,0.0,0.0,0.0,0.0
8.72,2.53,0.84,0,9.11838253200643,0.0,0.0,0.0,0.0
8.72,2.53,0.84,0,9.11838253200643,0.0,0.0,0.0,0.0
8.72,2.53,0.84,0,9.11838253200643,0.0,0.0,0.0,0.0
8.72,2.53,0.84,0,9.11838253200643,0.0,0.0,0.0,0.0
8.72,2.53,0.84,0,9.11838253200643,0.0,0.0,0.0,0.0
8.72,2.53,0.84,0,9.11838253200643,0.0,0.0,0.0,0.0
8.53,2.68,0.23,0,8.944059481018671,-0.19000000000000128,0.15000000000000036,-0.61,-0.17432305098775913
8.53,2.68,0.23,0,8.944059481018671,0.0,0.0,0.0,0.0
8.53,2.68,0.23,0,8.944059481018671,0.0,0.0,0.0,0.0
8.53,2.68,0.23,0,8.944059481018671,0.0,0.0,0.0,0.0
8.53,2.68,0.23,0,8.944059481018671,0.0,0.0,0.0,0.0
8.53,2.68,0.23,0,8.944059481018671,0.0,0.0,0.0,0.0
8.53,2.68,0.23,0,8.944059481018671,0.0,0.0,0.0,0.0
8.53,2.68,0.23,0,8.944059481018671,0.0,0.0,0.0,0.0
8.53,2.68,0.23,0,8.944059481018671,0.0,0.0,0.0,0.0
8.49,2.03,0.57,0,8.747908321421756,-0.03999999999999915,-0.6500000000000004,0.33999999999999997,-0.19615115959691565
8.49,2.03,0.57,0,8.747908321421756,0.0,0.0,0.0,0.0
8.49,2.03,0.57,0,8.747908321421756,0.0,0.0,0.0,0.0
8.49,2.03,0.57,0,8.747908321421756,0.0,0.0,0.0,0.0
8.49,2.03,0.57,0,8.747908321421756,0.0,0.0,0.0,0.0
8.49,2.03,0.57,0,8.747908321421756,0.0,0.0,0.0,0.0
8.49,2.03,0.57,0,8.747908321421756,0.0,0.0,0.0,0.0
8.49,2.03,0.57,0,8.747908321421756,0.0,0.0,0.0,0.0
8.49,2.03,0.57,0,8.747908321421756,0.0,0.0,0.0,0.0
8.15,2.87,0.42,0,8.650768751966499,-0.33999999999999986,0.8400000000000003,-0.14999999999999997,-0.09713956945525659
8.15,2.87,0.42,0,8.650768751966499,0.0,0.0,0.0,0.0
8.15,2.87,0.42,0,8.650768751966499,0.0,0.0,0.0,0.0
8.15,2.87,0.42,0,8.650768751966499,0.0,0.0,0.0,0.0
8.15,2.87,0.42,0,8.650768751966499,0.0,0.0,0.0,0.0
8.15,2.87,0.42,0,8.650768751966499,0.0,0.0,0.0,0.0
8.15,2.87,0.42,0,8.650768751966499,0.0,0.0,0.0,0.0
8.15,2.87,0.42,0,8.650768751966499,0.0,0.0,0.0,0.0
8.19,2.64,0.04,0,8.605074084515485,0.03999999999999915,-0.22999999999999998,-0.38,-0.04569466745101458
8.19,2.64,0.04,0,8.605074084515485,0.0,0.0,0.0,0.0
8.19,2.64,0.04,0,8.605074084515485,0.0,0.0,0.0,0.0
8.19,2.64,0.04,0,8.605074084515485,0.0,0.0,0.0,0.0
8.19,2.64,0.04,0,8.605074084515485,0.0,0.0,0.0,0.0
8.19,2.64,0.04,0,8.605074084515485,0.0,0.0,0.0,0.0
8.19,2.64,0.04,0,8.605074084515485,0.0,0.0,0.0,0.0
8.19,2.64,0.04,0,8.605074084515485,0.0,0.0,0.0,0.0
8.19,2.64,0.04,0,8.605074084515485,0.0,0.0,0.0,0.0
8.19,2.68,0.11,0,8.61803922014747,0.0,0.040000000000000036,0.07,0.012965135631985092
8.19,2.68,0.11,0,8.61803922014747,0.0,0.0,0.0,0.0
8.19,2.68,0.11,0,8.61803922014747,0.0,0.0,0.0,0.0
8.19,2.68,0.11,0,8.61803922014747,0.0,0.0,0.0,0.0
8.19,2.68,0.11,0,8.61803922014747,0.0,0.0,0.0,0.0
8.19,2.68,0.11,0,8.61803922014747,0.0,0.0,0.0,0.0
8.19,2.68,0.11,0,8.61803922014747,0.0,0.0,0.0,0.0
8.19,2.68,0.11,0,8.61803922014747,0.0,0.0,0.0,0.0
8.19,2.68,0.11,0,8.61803922014747,0.0,0.0,0.0,0.0
8.34,2.68,0.34,0,8.766618504303697,0.15000000000000036,0.0,0.23000000000000004,0.14857928415622723
8.34,2.68,0.34,0,8.766618504303697,0.0,0.0,0.0,0.0
8.34,2.68,0.34,0,8.766618504303697,0.0,0.0,0.0,0.0
8.34,2.68,0.34,0,8.766618504303697,0.0,0.0,0.0,0.0
8.34,2.68,0.34,0,8.766618504303697,0.0,0.0,0.0,0.0
8.34,2.68,0.34,0,8.766618504303697,0.0,0.0,0.0,0.0
8.34,2.68,0.34,0,8.766618504303697,0.0,0.0,0.0,0.0
8.34,2.68,0.34,0,8.766618504303697,0.0,0.0,0.0,0.0
8.34,2.68,0.34,0,8.766618504303697,0.0,0.0,0.0,0.0
8.91,1.99,0.92,0,9.175761548776212,0.5700000000000003,-0.6900000000000002,0.5800000000000001,0.4091430444725148
8.91,1.99,0.92,0,9.175761548776212,0.0,0.0,0.0,0.0
8.91,1.99,0.92,0,9.175761548776212,0.0,0.0,0.0,0.0
8.91,1.99,0.92,0,9.175761548776212,0.0,0.0,0.0,0.0
8.91,1.99,0.92,0,9.175761548776212,0.0,0.0,0.0,0.0
8.91,1.99,0.92,0,9.175761548776212,0.0,0.0,0.0,0.0
8.91,1.99,0.92,0,9.175761548776212,0.0,0.0,0.0,0.0
8.91,1.99,0.92,0,9.175761548776212,0.0,0.0,0.0,0.0
8.91,1.99,0.92,0,9.175761548776212,0.0,0.0,0.0,0.0
9.03,1.8,1.19,0,9.284233947935608,0.11999999999999922,-0.18999999999999995,0.2699999999999999,0.1084723991593961
9.03,1.8,1.19,0,9.284233947935608,0.0,0.0,0.0,0.0
9.03,1.8,1.19,0,9.284233947935608,0.0,0.0,0.0,0.0
9.03,1.8,1.19,0,9.284233947935608,0.0,0.0,0.0,0.0
9.03,1.8,1.19,0,9.284233947935608,0.0,0.0,0.0,0.0
9.03,1.8,1.19,0,9.284233947935608,0.0,0.0,0.0,0.0
9.03,1.8,1.19,0,9.284233947935608,0.0,0.0,0.0,0.0
9.03,1.8,1.19,0,9.284233947935608,0.0,0.0,0.0,0.0
9.03,1.8,1.19,0,9.284233947935608,0.0,0.0,0.0,0.0
10.1,1.84,0.99,0,10.313859607343895,1.0700000000000003,0.040000000000000036,-0.19999999999999996,1.0296256594082873
10.1,1.84,0.99,0,10.313859607343895,0.0,0.0,0.0,0.0
10.1,1.84,0.99,0,10.313859607343895,0.0,0.0,0.0,0.0
10.1,1.84,0.99,0,10.313859607343895,0.0,0.0,0.0,0.0
10.1,1.84,0.99,0,10.313859607343895,0.0,0.0,0.0,0.0
10.1,1.84,0.99,0,10.313859607343895,0.0,0.0,0.0,0.0
10.1,1.84,0.99,0,10.313859607343895,0.0,0.0,0.0,0.0
10.1,1.84,0.99,0,10.313859607343895,0.0,0.0,0.0,0.0
10.1,1.84,0.99,0,10.313859607343895,0.0,0.0,0.0,0.0
10.22,1.72,0.96,0,10.408093004964934,0.120000000000001,-0.1200000000000001,-0.030000000000000027,0.09423339762103922
10.22,1.72,0.96,0,10.408093004964934,0.0,0.0,0.0,0.0
10.22,1.72,0.96,0,10.408093004964934,0.0,0.0,0.0,0.0
10.22,1.72,0.96,0,10.408093004964934,0.0,0.0,0.0,0.0
10.22,1.72,0.96,0,10.408093004964934,0.0,0.0,0.0,0.0
10.22,1.72,0.96,0,10.408093004964934,0.0,0.0,0.0,0.0
10.22,1.72,0.96,0,10.408093004964934,0.0,0.0,0.0,0.0
10.22,1.72,0.96,0,10.408093004964934,0.0,0.0,0.0,0.0
10.1,1.42,0.46,0,10.20970126889127,-0.120000000000001,-0.30000000000000004,-0.49999999999999994,-0.19839173607366511
10.1,1.42,0.46,0,10.20970126889127,0.0,0.0,0.0,0.0
10.1,1.42,0.46,0,10.20970126889127,0.0,0.0,0.0,0.0
10.1,1.42,0.46,0,10.20970126889127,0.0,0.0,0.0,0.0
10.1,1.42,0.46,0,10.20970126889127,0.0,0.0,0.0,0.0
10.1,1.42,0.46,0,10.20970126889127,0.0,0.0,0.0,0.0
10.1,1.42,0.46,0,10.20970126889127,0.0,0.0,0.0,0.0
10.1,1.42,0.46,0,10.20970126889127,0.0,0.0,0.0,0.0
10.1,1.42,0.46,0,10.20970126889127,0.0,0.0,0.0,0.0
10.1,2.33,-0.96,0,10.409634959978183,0.0,0.9100000000000001,-1.42,0.1999336910869136
10.1,2.33,-0.96,0,10.409634959978183,0.0,0.0,0.0,0.0
10.1,2.33,-0.96,0,10.409634959978183,0.0,0.0,0.0,0.0
10.1,2.33,-0.96,0,10.409634959978183,0.0,0.0,0.0,0.0
10.1,2.33,-0.96,0,10.409634959978183,0.0,0.0,0.0,0.0
10.1,2.33,-0.96,0,10.409634959978183,0.0,0.0,0.0,0.0
10.1,2.33,-0.96,0,10.409634959978183,0.0,0.0,0.0,0.0
10.1,2.33,-0.96,0,10.409634959978183,0.0,0.0,0.0,0.0
10.1,2.33,-0.96,0,10.409634959978183,0.0,0.0,0.0,0.0
9.87,2.6,-1.53,0,10.320746097061006,-0.23000000000000043,0.27,-0.5700000000000001,-0.08888886291717668
9.87,2.6,-1.53,0,10.320746097061006,0.0,0.0,0.0,0.0
9.87,2.6,-1.53,0,10.320746097061006,0.0,0.0,0.0,0.0
9.87,2.6,-1.53,0,10.320746097061006,0.0,0.0,0.0,0.0
9.87,2.6,-1.53,0,10.320746097061006,0.0,0.0,0.0,0.0
9.87,2.6,-1.53,0,10.320746097061006,0.0,0.0,0.0,0.0
9.87,2.6,-1.53,0,10.320746097061006,0.0,0.0,0.0,0.0
9.87,2.6,-1.53,0,10.320746097061006,0.0,0.0,0.0,0.0
9.87,2.6,-1.53,0,10.320746097061006,0.0,0.0,0.0,0.0
9.07,3.14,-1.11,0,9.66212192015812,-0.7999999999999989,0.54,0.41999999999999993,-0.6586241769028867
9.07,3.14,-1.11,0,9.66212192015812,0.0,0.0,0.0,0.0
9.07,3.14,-1.11,0,9.66212192015812,0.0,0.0,0.0,0.0
9.07,3.14,-1.11,0,9.66212192015812,0.0,0.0,0.0,0.0
9.07,3.14,-1.11,0,9.66212192015812,0.0,0.0,0.0,0.0
9.07,3.14,-1.11,0,9.66212192015812,0.0,0.0,0.0,0.0
9.07,3.14,-1.11,0,9.66212192015812,0.0,0.0,0.0,0.0
9.07,3.14,-1.11,0,9.66212192015812,0.0,0.0,0.0,0.0
9.41,2.1,-0.57,0,9.658312482002225,0.33999999999999986,-1.04,0.5400000000000001,-0.0038094381558941848
9.41,2.1,-0.57,0,9.658312482002225,0.0,0.0,0.0,0.0
9.41,2.1,-0.57,0,9.658312482002225,0.0,0.0,0.0,0.0
9.41,2.1,-0.57,0,9.658312482002225,0.0,0.0,0.0,0.0
9.41,2.1,-0.57,0,9.658312482002225,0.0,0.0,0.0,0.0
9.41,2.1,-0.57,0,9.658312482002225,0.0,0.0,0.0,0.0
9.41,2.1,-0.57,0,9.658312482002225,0.0,0.0,0.0,0.0
9.41,2.1,-0.57,0,9.658312482002225,0.0,0.0,0.0,0.0
9.41,2.1,-0.57,0,9.658312482002225,0.0,0.0,0.0,0.0
9.41,1.53,0.31,0,9.538611009995114,0.0,-0.5700000000000001,0.8799999999999999,-0.11970147200711168
9.41,1.53,0.31,0,9.538611009995114,0.0,0.0,0.0,0.0
9.41,1.53,0.31,0,9.538611009995114,0.0,0.0,0.0,0.0
9.41,1.53,0.31,0,9.538611009995114,0.0,0.0,0.0,0.0
9.41,1.53,0.31,0,9.538611009995114,0.0,0.0,0.0,0.0
9.41,1.53,0.31,0,9.538611009995114,0.0,0.0,0.0,0.0
9.41,1.53,0.31,0,9.538611009995114,0.0,0.0,0.0,0.0
9.41,1.53,0.31,0,9.538611009995114,0.0,0.0,0.0,0.0
9.41,1.53,0.31,0,9.538611009995114,0.0,0.0,0.0,0.0
10.37,1.49,-0.73,0,10.501899828126337,0.9599999999999991,-0.040000000000000036,-1.04,0.9632888181312236
10.37,1.49,-0.73,0,10.501899828126337,0.0,0.0,0.0,0.0
10.37,1.49,-0.73,0,10.501899828126337,0.0,0.0,0.0,0.0
10.37,1.49,-0.73,0,10.501899828126337,0.0,0.0,0.0,0.0
10.37,1.49,-0.73,0,10.501899828126337,0.0,0.0,0.0,0.0
10.37,1.49,-0.73,0,10.501899828126337,0.0,0.0,0.0,0.0
10.37,1.49,-0.73,0,10.501899828126337,0.0,0.0,0.0,0.0
10.37,1.49,-0.73,0,10.501899828126337,0.0,0.0,0.0,0.0
10.37,1.49,-0.73,0,10.501899828126337,0.0,0.0,0.0,0.0
10.67,1.53,-0.99,0,10.824504607602142,0.3000000000000007,0.040000000000000036,-0.26,0.3226047794758049
10.67,1.53,-0.99,0,10.824504607602142,0.0,0.0,0.0,0.0
10.67,1.53,-0.99,0,10.824504607602142,0.0,0.0,0.0,0.0
10.67,1.53,-0.99,0,10.824504607602142,0.0,0.0,0.0,0.0
10.67,1.53,-0.99,0,10.824504607602142,0.0,0.0,0.0,0.0
10.67,1.53,-0.99,0,10.824504607602142,0.0,0.0,0.0,0.0
10.67,1.53,-0.99,0,10.824504607602142,0.0,0.0,0.0,0.0
10.67,1.53,-0.99,0,10.824504607602142,0.0,0.0,0.0,0.0
10.67,1.53,-0.99,0,10.824504607602142,0.0,0.0,0.0,0.0
10.71,0.84,-0.38,0,10.749609295225573,0.040000000000000924,-0.6900000000000001,0.61,-0.07489531237656877
10.71,0.84,-0.38,0,10.749609295225573,0.0,0.0,0.0,0.0
10.71,0.84,-0.38,0,10.749609295225573,0.0,0.0,0.0,0.0
10.71,0.84,-0.38,0,10.749609295225573,0.0,0.0,0.0,0.0
10.71,0.84,-0.38,0,10.749609295225573,0.0,0.0,0.0,0.0
10.71,0.84,-0.38,0,10.749609295225573,0.0,0.0,0.0,0.0
10.71,0.84,-0.38,0,10.749609295225573,0.0,0.0,0.0,0.0
10.71,0.84,-0.38,0,10.749609295225573,0.0,0.0,0.0,0.0
9.79,1.68,-1.61,0,10.062733227110812,-0.9200000000000017,0.84,-1.23,-0.6868760681147617
9.79,1.68,-1.61,0,10.062733227110812,0.0,0.0,0.0,0.0
9.79,1.68,-1.61,0,10.062733227110812,0.0,0.0,0.0,0.0
9.79,1.68,-1.61,0,10.062733227110812,0.0,0.0,0.0,0.0
9.79,1.68,-1.61,0,10.062733227110812,0.0,0.0,0.0,0.0
9.79,1.68,-1.61,0,10.062733227110812,0.0,0.0,0.0,0.0
9.79,1.68,-1.61,0,10.062733227110812,0.0,0.0,0.0,0.0
9.79,1.68,-1.61,0,10.062733227110812,0.0,0.0,0.0,0.0
9.79,1.68,-1.61,0,10.062733227110812,0.0,0.0,0.0,0.0
9.95,1.3,0.15,0,10.03568632431285,0.16000000000000014,-0.3799999999999999,1.76,-0.02704690279796118
9.95,1.3,0.15,0,10.03568632431285,0.0,0.0,0.0,0.0
9.95,1.3,0.15,0,10.03568632431285,0.0,0.0,0.0,0.0
9.95,1.3,0.15,0,10.03568632431285,0.0,0.0,0.0,0.0
9.95,1.3,0.15,0,10.03568632431285,0.0,0.0,0.0,0.0
9.95,1.3,0.15,0,10.03568632431285,0.0,0.0,0.0,0.0
9.95,1.3,0.15,0,10.03568632431285,0.0,0.0,0.0,0.0
9.95,1.3,0.15,0,10.03568632431285,0.0,0.0,0.0,0.0
9.95,1.3,0.15,0,10.03568632431285,0.0,0.0,0.0,0.0
10.1,1.49,-0.27,0,10.212884019707655,0.15000000000000036,0.18999999999999995,-0.42000000000000004,0.17719769539480446
10.1,1.49,-0.27,0,10.212884019707655,0.0,0.0,0.0,0.0
10.1,1.49,-0.27,0,10.212884019707655,0.0,0.0,0.0,0.0
10.1,1.49,-0.27,0,10.212884019707655,0.0,0.0,0.0,0.0
10.1,1.49,-0.27,0,10.212884019707655,0.0,0.0,0.0,0.0
10.1,1.49,-0.27,0,10.212884019707655,0.0,0.0,0.0,0.0
10.1,1.49,-0.27,0,10.212884019707655,0.0,0.0,0.0,0.0
10.1,1.49,-0.27,0,10.212884019707655,0.0,0.0,0.0,0.0
10.1,1.49,-0.27,0,10.212884019707655,0.0,0.0,0.0,0.0
9.41,1.61,-0.8,0,9.580198327800945,-0.6899999999999995,0.1200000000000001,-0.53,-0.6326856919067101
9.41,1.61,-0.8,0,9.580198327800945,0.0,0.0,0.0,0.0
9.41,1.61,-0.8,0,9.580198327800945,0.0,0.0,0.0,0.0
9.41,1.61,-0.8,0,9.580198327800945,0.0,0.0,0.0,0.0
9.41,1.61,-0.8,0,9.580198327800945,0.0,0.0,0.0,0.0
9.41,1.61,-0.8,0,9.580198327800945,0.0,0.0,0.0,0.0
9.41,1.61,-0.8,0,9.580198327800945,0.0,0.0,0.0,0.0
9.41,1.61,-0.8,0,9.580198327800945,0.0,0.0,0.0,0.0
9.41,1.61,-0.8,0,9.580198327800945,0.0,0.0,0.0,0.0
9.3,1.26,0.04,0,9.385051944448684,-0.10999999999999943,-0.3500000000000001,0.8400000000000001,-0.1951463833522613
9.3,1.26,0.04,0,9.385051944448684,0.0,0.0,0.0,0.0
9.3,1.26,0.04,0,9.385051944448684,0.0,0.0,0.0,0.0
9.3,1.26,0.04,0,9.385051944448684,0.0,0.0,0.0,0.0
9.3,1.26,0.04,0,9.385051944448684,0.0,0.0,0.0,0.0
9.3,1.26,0.04,0,9.385051944448684,0.0,0.0,0.0,0.0
9.3,1.26,0.04,0,9.385051944448684,0.0,0.0,0.0,0.0
9.3,1.26,0.04,0,9.385051944448684,0.0,0.0,0.0,0.0
9.3,1.26,0.04,0,9.385051944448684,0.0,0.0,0.0,0.0
9.72,1.19,0.8,0,9.825197199038806,0.41999999999999993,-0.07000000000000006,0.76,0.44014525459012255
9.72,1.19,0.8,0,9.825197199038806,0.0,0.0,0.0,0.0
9.72,1.19,0.8,0,9.825197199038806,0.0,0.0,0.0,0.0
9.72,1.19,0.8,0,9.825197199038806,0.0,0.0,0.0,0.0
9.72,1.19,0.8,0,9.825197199038806,0.0,0.0,0.0,0.0
9.72,1.19,0.8,0,9.825197199038806,0.0,0.0,0.0,0.0
9.72,1.19,0.8,0,9.825197199038806,0.0,0.0,0.0,0.0
9.72,1.19,0.8,0,9.825197199038806,0.0,0.0,0.0,0.0
9.68,1.11,-0.19,0,9.745286039927201,-0.040000000000000924,-0.07999999999999985,-0.99,-0.07991115911160485
9.68,1.11,-0.19,0,9.745286039927201,0.0,0.0,0.0,0.0
9.68,1.11,-0.19,0,9.745286039927201,0.0,0.0,0.0,0.0
9.68,1.11,-0.19,0,9.745286039927201,0.0,0.0,0.0,0.0
9.68,1.11,-0.19,0,9.745286039927201,0.0,0.0,0.0,0.0
9.68,1.11,-0.19,0,9.745286039927201,0.0,0.0,0.0,0.0
9.68,1.11,-0.19,0,9.745286039927201,0.0,0.0,0.0,0.0
9.68,1.11,-0.19,0,9.745286039927201,0.0,0.0,0.0,0.0
9.68,1.11,-0.19,0,9.745286039927201,0.0,0.0,0.0,0.0
10.64,1.03,-1.03,0,10.739245783573445,0.9600000000000009,-0.08000000000000007,-0.8400000000000001,0.9939597436462435
10.64,1.03,-1.03,0,10.739245783573445,0.0,0.0,0.0,0.0
10.64,1.03,-1.03,0,10.739245783573445,0.0,0.0,0.0,0.0
10.64,1.03,-1.03,0,10.739245783573445,0.0,0.0,0.0,0.0
10.64,1.03,-1.03,0,10.739245783573445,0.0,0.0,0.0,0.0
10.64,1.03,-1.03,0,10.739245783573445,0.0,0.0,0.0,0.0
10.64,1.03,-1.03,0,10.739245783573445,0.0,0.0,0.0,0.0
10.64,1.03,-1.03,0,10.739245783573445,0.0,0.0,0.0,0.0
10.64,1.03,-1.03,0,10.739245783573445,0.0,0.0,0.0,0.0
9.68,1.57,-1.3,0,9.892284872566094,-0.9600000000000009,0.54,-0.27,-0.8469609110073506
9.68,1.57,-1.3,0,9.892284872566094,0.0,0.0,0.0,0.0
9.68,1.57,-1.3,0,9.892284872566094,0.0,0.0,0.0,0.0
9.68,1.57,-1.3,0,9.892284872566094,0.0,0.0,0.0,0.0
9.68,1.57,-1.3,0,9.892284872566094,0.0,0.0,0.0,0.0
9.68,1.57,-1.3,0,9.892284872566094,0.0,0.0,0.0,0.0
9.68,1.57,-1.3,0,9.892284872566094,0.0,0.0,0.0,0.0
9.68,1.57,-1.3,0,9.892284872566094,0.0,0.0,0.0,0.0
9.68,1.57,-1.3,0,9.892284872566094,0.0,0.0,0.0,0.0
9.6,0.88,0.11,0,9.640876516168019,-0.08000000000000007,-0.6900000000000001,1.4100000000000001,-0.25140835639807513
9.6,0.88,0.11,0,9.640876516168019,0.0,0.0,0.0,0.0
9.6,0.88,0.11,0,9.640876516168019,0.0,0.0,0.0,0.0
9.6,0.88,0.11,0,9.640876516168019,0.0,0.0,0.0,0.0
9.6,0.88,0.11,0,9.640876516168019,0.0,0.0,0.0,0.0
9.6,0.88,0.11,0,9.640876516168019,0.0,0.0,0.0,0.0
9.6,0.88,0.11,0,9.640876516168019,0.0,0.0,0.0,0.0
9.6,0.88,0.11,0,9.640876516168019,0.0,0.0,0.0,0.0
9.6,0.88,0.11,0,9.640876516168019,0.0,0.0,0.0,0.0
9.3,1.42,-0.42,0,9.417154559632118,-0.29999999999999893,0.5399999999999999,-0.53,-0.22372195653590055
9.3,1.42,-0.42,0,9.417154559632118,0.0,0.0,0.0,0.0
9.3,1.42,-0.42,0,9.417154559632118,0.0,0.0,0.0,0.0
9.3,1.42,-0.42,0,9.417154559632118,0.0,0.0,0.0,0.0
9.3,1.42,-0.42,0,9.417154559632118,0.0,0.0,0.0,0.0
9.3,1.42,-0.42,0,9.417154559632118,0.0,0.0,0.0,0.0
9.3,1.42,-0.42,0,9.417154559632118,0.0,0.0,0.0,0.0
9.3,1.42,-0.42,0,9.417154559632118,0.0,0.0,0.0,0.0
9.3,1.42,-0.42,0,9.417154559632118,0.0,0.0,0.0,0.0
9.49,1.11,-0.04,0,9.554778909006739,0.1899999999999995,-0.30999999999999983,0.38,0.13762434937462054
9.49,1.11,-0.04,0,9.554778909006739,0.0,0.0,0.0,0.0
9.49,1.11,-0.04,0,9.554778909006739,0.0,0.0,0.0,0.0
9.49,1.11,-0.04,0,9.554778909006739,0.0,0.0,0.0,0.0
9.49,1.11,-0.04,0,9.554778909006739,0.0,0.0,0.0,0.0
9.49,1.11,-0.04,0,9.554778909006739,0.0,0.0,0.0,0.0
9.49,1.11,-0.04,0,9.554778909006739,0.0,0.0,0.0,0.0
9.49,1.11,-0.04,0,9.554778909006739,0.0,0.0,0.0,0.0
9.49,1.11,-0.04,0,9.554778909006739,0.0,0.0,0.0,0.0
9.53,1.34,-0.19,0,9.625622057820472,0.03999999999999915,0.22999999999999998,-0.15,0.07084314881373288
9.53,1.34,-0.19,0,9.625622057820472,0.0,0.0,0.0,0.0
9.53,1.34,-0.19,0,9.625622057820472,0.0,0.0,0.0,0.0
9.53,1.34,-0.19,0,9.625622057820472,0.0,0.0,0.0,0.0
9.53,1.34,-0.19,0,9.625622057820472,0.0,0.0,0.0,0.0
9.53,1.34,-0.19,0,9.625622057820472,0.0,0.0,0.0,0.0
9.53,1.34,-0.19,0,9.625622057820472,0.0,0.0,0.0,0.0
9.53,1.34,-0.19,0,9.625622057820472,0.0,0.0,0.0,0.0
9.03,1.19,0.15,0,9.109308426000295,-0.5,-0.15000000000000013,0.33999999999999997,-0.5163136318201769
9.03,1.19,0.15,0,9.109308426000295,0.0,0.0,0.0,0.0
9.03,1.19,0.15,0,9.109308426000295,0.0,0.0,0.0,0.0
9.03,1.19,0.15,0,9.109308426000295,0.0,0.0,0.0,0.0
9.03,1.19,0.15,0,9.109308426000295,0.0,0.0,0.0,0.0
9.03,1.19,0.15,0,9.109308426000295,0.0,0.0,0.0,0.0
9.03,1.19,0.15,0,9.109308426000295,0.0,0.0,0.0,0.0
9.03,1.19,0.15,0,9.109308426000295,0.0,0.0,0.0,0.0
9.03,1.19,0.15,0,9.109308426000295,0.0,0.0,0.0,0.0
9.53,1.49,-0.08,0,9.646108023446555,0.5,0.30000000000000004,-0.22999999999999998,0.5367995974462598
9.53,1.49,-0.08,0,9.646108023446555,0.0,0.0,0.0,0.0
9.53,1.49,-0.08,0,9.646108023446555,0.0,0.0,0.0,0.0
9.53,1.49,-0.08,0,9.646108023446555,0.0,0.0,0.0,0.0
9.53,1.49,-0.08,0,9.646108023446555,0.0,0.0,0.0,0.0
