X,Y,Z,FALL_HW,FALL_ML
8.07,-21.96,39.14,0,
8.07,-21.96,39.14,0,
8.07,-21.96,39.14,0,
8.07,-21.96,39.14,0,
8.07,-21.96,39.14,0,
8.07,-21.96,39.14,0,
8.07,-21.96,39.14,0,
8.07,-21.96,39.14,0,
-2.87,-13.62,-1.11,0,
-2.87,-13.62,-1.11,0,
-2.87,-13.62,-1.11,0,
-2.87,-13.62,-1.11,0,
-2.87,-13.62,-1.11,0,
-2.87,-13.62,-1.11,0,
-2.87,-13.62,-1.11,0,
-2.87,-13.62,-1.11,0,
39.14,22.53,-0.84,0,
39.14,22.53,-0.84,0,
39.14,22.53,-0.84,0,
39.14,22.53,-0.84,0,
39.14,22.53,-0.84,0,
39.14,22.53,-0.84,0,
39.14,22.53,-0.84,0,
39.14,22.53,-0.84,0,
39.14,22.53,-0.84,0,
7.23,0.15,7.15,0,
7.23,0.15,7.15,0,
7.23,0.15,7.15,0,
7.23,0.15,7.15,0,
7.23,0.15,7.15,0,
7.23,0.15,7.15,0,
7.23,0.15,7.15,0,
7.23,0.15,7.15,0,
7.23,0.15,7.15,0,
28.89,9.56,20.58,0,
28.89,9.56,20.58,0,
28.89,9.56,20.58,0,
28.89,9.56,20.58,0,
28.89,9.56,20.58,0,
28.89,9.56,20.58,0,
28.89,9.56,20.58,0,
28.89,9.56,20.58,0,
9.26,4.74,23.03,0,
9.26,4.74,23.03,0,
9.26,4.74,23.03,0,
9.26,4.74,23.03,0,
9.26,4.74,23.03,0,
9.26,4.74,23.03,0,0
9.26,4.74,23.03,0,
9.26,4.74,23.03,0,
9.26,4.74,23.03,0,
14.08,2.56,15.38,0,
14.08,2.56,15.38,0,
14.08,2.56,15.38,0,
14.08,2.56,15.38,0,
14.08,2.56,15.38,0,
14.08,2.56,15.38,0,
14.08,2.56,15.38,0,
14.08,2.56,15.38,0,
17.48,6.62,7.35,0,
17.48,6.62,7.35,0,
17.48,6.62,7.35,0,
17.48,6.62,7.35,0,
17.48,6.62,7.35,0,
17.48,6.62,7.35,0,
17.48,6.62,7.35,0,
17.48,6.62,7.35,0,
17.48,6.62,7.35,0,
9.41,4.4,7.58,0,
9.41,4.4,7.58,0,
9.41,4.4,7.58,0,
9.41,4.4,7.58,0,
9.41,4.4,7.58,0,
9.41,4.4,7.58,0,
9.41,4.4,7.58,0,
9.41,4.4,7.58,0,
9.41,4.4,7.58,0,
13.16,3.79,7.61,0,
13.16,3.79,7.61,0,
13.16,3.79,7.61,0,
13.16,3.79,7.61,0,
13.16,3.79,7.61,0,
13.16,3.79,7.61,0,
13.16,3.79,7.61,0,
13.16,3.79,7.61,0,
13.16,3.79,7.61,0,
9.26,4.21,2.64,0,
9.26,4.21,2.64,0,
9.26,4.21,2.64,0,
9.26,4.21,2.64,0,
9.26,4.21,2.64,0,
9.26,4.21,2.64,0,
9.26,4.21,2.64,0,
9.26,4.21,2.64,0,
9.26,4.21,2.64,0,
8.23,2.75,-1.15,0,
8.23,2.75,-1.15,0,
8.23,2.75,-1.15,0,
8.23,2.75,-1.15,0,
8.23,2.75,-1.15,0,
8.23,2.75,-1.15,0,
8.23,2.75,-1.15,0,
8.23,2.75,-1.15,0,
6.58,4.17,-4.36,0,
6.58,4.17,-4.36,0,
6.58,4.17,-4.36,0,
6.58,4.17,-4.36,0,
6.58,4.17,-4.36,0,
6.58,4.17,-4.36,0,
6.58,4.17,-4.36,0,
6.58,4.17,-4.36,0,
6.58,4.17,-4.36,0,
2.68,3.02,-5.32,0,
2.68,3.02,-5.32,0,
2.68,3.02,-5.32,0,
2.68,3.02,-5.32,0,
2.68,3.02,-5.32,0,
2.68,3.02,-5.32,0,
2.68,3.02,-5.32,0,
2.68,3.02,-5.32,0,
2.68,3.02,-5.32,0,
0.08,3.44,-6.73,0,
0.08,3.44,-6.73,0,
0.08,3.44,-6.73,0,
0.08,3.44,-6.73,0,
0.08,3.44,-6.73,0,
0.08,3.44,-6.73,0,
0.08,3.44,-6.73,0,
0.08,3.44,-6.73,0,
0.08,3.44,-6.73,0,
-5.59,3.63,-8.15,0,
-5.59,3.63,-8.15,0,
-5.59,3.63,-8.15,0,
-5.59,3.63,-8.15,0,
-5.59,3.63,-8.15,0,
-5.59,3.63,-8.15,0,
-5.59,3.63,-8.15,0,
-5.59,3.63,-8.15,0,
-5.59,3.63,-8.15,0,
-15.57,5.97,-9.03,0,
-15.57,5.97,-9.03,0,
-15.57,5.97,-9.03,0,
-15.57,5.97,-9.03,0,
-15.57,5.97,-9.03,0,
-15.57,5.97,-9.03,0,
-15.57,5.97,-9.03,0,
-15.57,5.97,-9.03,0,
-15.57,5.97,-9.03,0,
-22.15,4.4,-5.82,0,
-22.15,4.4,-5.82,0,
-22.15,4.4,-5.82,0,
-22.15,4.4,-5.82,0,
-22.15,4.4,-5.82,0,
-22.15,4.4,-5.82,0,
-22.15,4.4,-5.82,0,
-22.15,4.4,-5.82,0,
-20.66,3.06,0.69,0,
-20.66,3.06,0.69,0,
-20.66,3.06,0.69,0,
-20.66,3.06,0.69,0,
-20.66,3.06,0.69,0,
-20.66,3.06,0.69,0,
-20.66,3.06,0.69,0,
-20.66,3.06,0.69,0,
-20.66,3.06,0.69,0,
-7.31,-0.54,7.12,0,
-7.31,-0.54,7.12,0,
-7.31,-0.54,7.12,0,
-7.31,-0.54,7.12,0,
-7.31,-0.54,7.12,0,
-7.31,-0.54,7.12,0,
-7.31,-0.54,7.12,0,
-7.31,-0.54,7.12,0,
-7.31,-0.54,7.12,0,
39.14,4.67,12.86,0,
39.14,4.67,12.86,0,
39.14,4.67,12.86,0,
39.14,4.67,12.86,0,
39.14,4.67,12.86,0,
39.14,4.67,12.86,0,
39.14,4.67,12.86,0,
39.14,4.67,12.86,0,
39.14,4.67,12.86,0,
9.11,-0.5,17.64,0,
9.11,-0.5,17.64,0,
9.11,-0.5,17.64,0,
9.11,-0.5,17.64,0,
9.11,-0.5,17.64,0,
9.11,-0.5,17.64,0,
9.11,-0.5,17.64,0,
9.11,-0.5,17.64,0,
37.72,4.44,18.59,0,
37.72,4.44,18.59,0,
37.72,4.44,18.59,0,
37.72,4.44,18.59,0,
37.72,4.44,18.59,0,
37.72,4.44,18.59,0,
37.72,4.44,18.59,0,0
37.72,4.44,18.59,0,
37.72,4.44,18.59,0,
31.49,1.91,15.53,0,
31.49,1.91,15.53,0,
31.49,1.91,15.53,0,
31.49,1.91,15.53,0,
31.49,1.91,15.53,0,
31.49,1.91,15.53,0,
31.49,1.91,15.53,0,
31.49,1.91,15.53,0,
33.36,2.37,15.11,0,
33.36,2.37,15.11,0,
33.36,2.37,15.11,0,
33.36,2.37,15.11,0,
33.36,2.37,15.11,0,
33.36,2.37,15.11,0,
33.36,2.37,15.11,0,
33.36,2.37,15.11,0,
33.36,2.37,15.11,0,
33.13,1.87,13.77,0,
33.13,1.87,13.77,0,
33.13,1.87,13.77,0,
33.13,1.87,13.77,0,
33.13,1.87,13.77,0,
33.13,1.87,13.77,0,
33.13,1.87,13.77,0,
33.13,1.87,13.77,0,
33.13,1.87,13.77,0,
27.74,1.15,11.1,0,
27.74,1.15,11.1,0,
27.74,1.15,11.1,0,
27.74,1.15,11.1,0,
27.74,1.15,11.1,0,
27.74,1.15,11.1,0,
27.74,1.15,11.1,0,
27.74,1.15,11.1,0,
21.81,1.72,7.65,0,
21.81,1.72,7.65,0,
21.81,1.72,7.65,0,
21.81,1.72,7.65,0,
21.81,1.72,7.65,0,
21.81,1.72,7.65,0,
21.81,1.72,7.65,0,
21.81,1.72,7.65,0,
21.81,1.72,7.65,0,
11.9,2.1,4.02,0,
11.9,2.1,4.02,0,
11.9,2.1,4.02,0,
11.9,2.1,4.02,0,
11.9,2.1,4.02,0,
11.9,2.1,4.02,0,
11.9,2.1,4.02,0,
11.9,2.1,4.02,0,
11.9,2.1,4.02,0,
4.48,1.76,2.53,0,
4.48,1.76,2.53,0,
4.48,1.76,2.53,0,
4.48,1.76,2.53,0,
4.48,1.76,2.53,0,
4.48,1.76,2.53,0,
4.48,1.76,2.53,0,
4.48,1.76,2.53,0,
1.42,3.71,-2.03,0,
1.42,3.71,-2.03,0,
1.42,3.71,-2.03,0,
1.42,3.71,-2.03,0,
1.42,3.71,-2.03,0,
1.42,3.71,-2.03,0,
1.42,3.71,-2.03,0,
1.42,3.71,-2.03,0,
1.42,3.71,-2.03,0,
-4.06,4.21,-3.56,0,
-4.06,4.21,-3.56,0,
-4.06,4.21,-3.56,0,
-4.06,4.21,-3.56,0,
-4.06,4.21,-3.56,0,
-4.06,4.21,-3.56,0,
-4.06,4.21,-3.56,0,
-4.06,4.21,-3.56,0,
-4.06,4.21,-3.56,0,
-10.83,4.97,-5.59,0,
-10.83,4.97,-5.59,0,
-10.83,4.97,-5.59,0,
-10.83,4.97,-5.59,0,
-10.83,4.97,-5.59,0,
-10.83,4.97,-5.59,0,
-10.83,4.97,-5.59,0,
-10.83,4.97,-5.59,0,
-10.83,4.97,-5.59,0,
-17.52,5.24,-7.73,0,
-17.52,5.24,-7.73,0,
-17.52,5.24,-7.73,0,
-17.52,5.24,-7.73,0,
-17.52,5.24,-7.73,0,
-17.52,5.24,-7.73,0,
-17.52,5.24,-7.73,0,
-17.52,5.24,-7.73,0,
-17.52,5.24,-7.73,0,
-19.05,4.44,-7.58,0,
-19.05,4.44,-7.58,0,
-19.05,4.44,-7.58,0,
-19.05,4.44,-7.58,0,
-19.05,4.44,-7.58,0,
-19.05,4.44,-7.58,0,
-19.05,4.44,-7.58,0,
-19.05,4.44,-7.58,0,
-14.69,3.41,-5.7,0,
-14.69,3.41,-5.7,0,
-14.69,3.41,-5.7,0,
-14.69,3.41,-5.7,0,
-14.69,3.41,-5.7,0,
-14.69,3.41,-5.7,0,
-14.69,3.41,-5.7,0,
-14.69,3.41,-5.7,0,
-14.69,3.41,-5.7,0,
-6.04,2.68,-3.86,0,
-6.04,2.68,-3.86,0,
-6.04,2.68,-3.86,0,
-6.04,2.68,-3.86,0,
-6.04,2.68,-3.86,0,
-6.04,2.68,-3.86,0,
-6.04,2.68,-3.86,0,
-6.04,2.68,-3.86,0,
-6.04,2.68,-3.86,0,
-0.11,1.45,0.0,0,
-0.11,1.45,0.0,0,
-0.11,1.45,0.0,0,
-0.11,1.45,0.0,0,
-0.11,1.45,0.0,0,
-0.11,1.45,0.0,0,
-0.11,1.45,0.0,0,
-0.11,1.45,0.0,0,
-0.11,1.45,0.0,0,
24.79,1.49,2.22,0,
24.79,1.49,2.22,0,
24.79,1.49,2.22,0,
24.79,1.49,2.22,0,
24.79,1.49,2.22,0,
24.79,1.49,2.22,0,
24.79,1.49,2.22,0,
24.79,1.49,2.22,0,
24.79,1.49,2.22,0,
16.76,-0.11,6.04,0,
16.76,-0.11,6.04,0,
16.76,-0.11,6.04,0,
16.76,-0.11,6.04,0,
16.76,-0.11,6.04,0,
16.76,-0.11,6.04,0,
16.76,-0.11,6.04,0,
16.76,-0.11,6.04,0,0
16.76,-0.11,6.04,0,
14.12,2.75,8.57,0,
14.12,2.75,8.57,0,
14.12,2.75,8.57,0,
14.12,2.75,8.57,0,
14.12,2.75,8.57,0,
14.12,2.75,8.57,0,
14.12,2.75,8.57,0,
14.12,2.75,8.57,0,
24.52,1.57,11.67,0,
24.52,1.57,11.67,0,
24.52,1.57,11.67,0,
24.52,1.57,11.67,0,
24.52,1.57,11.67,0,
24.52,1.57,11.67,0,
24.52,1.57,11.67,0,
24.52,1.57,11.67,0,
24.52,1.57,11.67,0,
25.52,2.41,12.05,0,
25.52,2.41,12.05,0,
25.52,2.41,12.05,0,
25.52,2.41,12.05,0,
25.52,2.41,12.05,0,
25.52,2.41,12.05,0,
25.52,2.41,12.05,0,
25.52,2.41,12.05,0,
29.04,1.53,13.05,0,
29.04,1.53,13.05,0,
29.04,1.53,13.05,0,
29.04,1.53,13.05,0,
29.04,1.53,13.05,0,
29.04,1.53,13.05,0,
29.04,1.53,13.05,0,
29.04,1.53,13.05,0,
29.04,1.53,13.05,0,
30.53,1.61,12.05,0,
30.53,1.61,12.05,0,
30.53,1.61,12.05,0,
30.53,1.61,12.05,0,
30.53,1.61,12.05,0,
30.53,1.61,12.05,0,
30.53,1.61,12.05,0,
30.53,1.61,12.05,0,
30.53,1.61,12.05,0,
28.77,1.8,10.64,0,
28.77,1.8,10.64,0,
28.77,1.8,10.64,0,
28.77,1.8,10.64,0,
28.77,1.8,10.64,0,
28.77,1.8,10.64,0,
28.77,1.8,10.64,0,
28.77,1.8,10.64,0,
24.64,1.15,10.48,0,
24.64,1.15,10.48,0,
24.64,1.15,10.48,0,
24.64,1.15,10.48,0,
24.64,1.15,10.48,0,
24.64,1.15,10.48,0,
24.64,1.15,10.48,0,
24.64,1.15,10.48,0,
24.64,1.15,10.48,0,
18.1,1.84,7.27,0,
18.1,1.84,7.27,0,
18.1,1.84,7.27,0,
18.1,1.84,7.27,0,
18.1,1.84,7.27,0,
18.1,1.84,7.27,0,
18.1,1.84,7.27,0,
18.1,1.84,7.27,0,
18.1,1.84,7.27,0,
11.06,1.84,5.09,0,
11.06,1.84,5.09,0,
11.06,1.84,5.09,0,
11.06,1.84,5.09,0,
11.06,1.84,5.09,0,
11.06,1.84,5.09,0,
11.06,1.84,5.09,0,
11.06,1.84,5.09,0,
2.83,3.33,2.56,0,
2.83,3.33,2.56,0,
2.83,3.33,2.56,0,
2.83,3.33,2.56,0,
2.83,3.33,2.56,0,
2.83,3.33,2.56,0,
2.83,3.33,2.56,0,
2.83,3.33,2.56,0,
2.83,3.33,2.56,0,
-0.38,4.29,0.8,0,
-0.38,4.29,0.8,0,
-0.38,4.29,0.8,0,
-0.38,4.29,0.8,0,
-0.38,4.29,0.8,0,
-0.38,4.29,0.8,0,
-0.38,4.29,0.8,0,
-0.38,4.29,0.8,0,
-0.38,4.29,0.8,0,
-5.89,3.63,-0.73,0,
-5.89,3.63,-0.73,0,
-5.89,3.63,-0.73,0,
-5.89,3.63,-0.73,0,
-5.89,3.63,-0.73,0,
-5.89,3.63,-0.73,0,
-5.89,3.63,-0.73,0,
-5.89,3.63,-0.73,0,
-5.89,3.63,-0.73,0,
-11.06,4.36,-1.91,0,
-11.06,4.36,-1.91,0,
-11.06,4.36,-1.91,0,
-11.06,4.36,-1.91,0,
-11.06,4.36,-1.91,0,
-11.06,4.36,-1.91,0,
-11.06,4.36,-1.91,0,
-11.06,4.36,-1.91,0,
-11.06,4.36,-1.91,0,
-12.74,4.94,-2.83,0,
-12.74,4.94,-2.83,0,
-12.74,4.94,-2.83,0,
-12.74,4.94,-2.83,0,
-12.74,4.94,-2.83,0,
-12.74,4.94,-2.83,0,
-12.74,4.94,-2.83,0,
-12.74,4.94,-2.83,0,
-12.89,5.7,-5.62,0,
-12.89,5.7,-5.62,0,
-12.89,5.7,-5.62,0,
-12.89,5.7,-5.62,0,
-12.89,5.7,-5.62,0,
-12.89,5.7,-5.62,0,
-12.89,5.7,-5.62,0,
-12.89,5.7,-5.62,0,
-12.89,5.7,-5.62,0,
-10.79,4.06,-4.4,0,
-10.79,4.06,-4.4,0,
-10.79,4.06,-4.4,0,
-10.79,4.06,-4.4,0,
-10.79,4.06,-4.4,0,
-10.79,4.06,-4.4,0,
-10.79,4.06,-4.4,0,
-10.79,4.06,-4.4,0,
-10.79,4.06,-4.4,0,
-6.77,3.29,-2.95,0,
-6.77,3.29,-2.95,0,
-6.77,3.29,-2.95,0,
-6.77,3.29,-2.95,0,
-6.77,3.29,-2.95,0,
-6.77,3.29,-2.95,0,
-6.77,3.29,-2.95,0,
-6.77,3.29,-2.95,0,
-1.49,1.87,-1.45,0,
-1.49,1.87,-1.45,0,0
-1.49,1.87,-1.45,0,
-1.49,1.87,-1.45,0,
-1.49,1.87,-1.45,0,
-1.49,1.87,-1.45,0,
-1.49,1.87,-1.45,0,
-1.49,1.87,-1.45,0,
-1.49,1.87,-1.45,0,
27.66,1.72,0.08,0,
27.66,1.72,0.08,0,
27.66,1.72,0.08,0,
27.66,1.72,0.08,0,
27.66,1.72,0.08,0,
27.66,1.72,0.08,0,
27.66,1.72,0.08,0,
27.66,1.72,0.08,0,
27.66,1.72,0.08,0,
19.28,-1.03,2.56,0,
19.28,-1.03,2.56,0,
19.28,-1.03,2.56,0,
19.28,-1.03,2.56,0,
19.28,-1.03,2.56,0,
19.28,-1.03,2.56,0,
19.28,-1.03,2.56,0,
19.28,-1.03,2.56,0,
19.28,-1.03,2.56,0,
15.72,1.45,3.75,0,
15.72,1.45,3.75,0,
15.72,1.45,3.75,0,
15.72,1.45,3.75,0,
15.72,1.45,3.75,0,
15.72,1.45,3.75,0,
15.72,1.45,3.75,0,
15.72,1.45,3.75,0,
25.9,-0.5,6.08,0,
25.9,-0.5,6.08,0,
25.9,-0.5,6.08,0,
25.9,-0.5,6.08,0,
25.9,-0.5,6.08,0,
25.9,-0.5,6.08,0,
25.9,-0.5,6.08,0,
25.9,-0.5,6.08,0,
25.9,-0.5,6.08,0,
27.16,0.57,7.08,0,
27.16,0.57,7.08,0,
27.16,0.57,7.08,0,
27.16,0.57,7.08,0,
27.16,0.57,7.08,0,
27.16,0.57,7.08,0,
27.16,0.57,7.08,0,
27.16,0.57,7.08,0,
27.16,0.57,7.08,0,
29.42,0.42,7.42,0,
29.42,0.42,7.42,0,
29.42,0.42,7.42,0,
29.42,0.42,7.42,0,
29.42,0.42,7.42,0,
29.42,0.42,7.42,0,
29.42,0.42,7.42,0,
29.42,0.42,7.42,0,
29.42,0.42,7.42,0,
27.28,0.04,9.18,0,
27.28,0.04,9.18,0,
27.28,0.04,9.18,0,
27.28,0.04,9.18,0,
27.28,0.04,9.18,0,
27.28,0.04,9.18,0,
27.28,0.04,9.18,0,
27.28,0.04,9.18,0,
23.87,0.84,8.8,0,
23.87,0.84,8.8,0,
23.87,0.84,8.8,0,
23.87,0.84,8.8,0,
23.87,0.84,8.8,0,
23.87,0.84,8.8,0,
23.87,0.84,8.8,0,
23.87,0.84,8.8,0,
23.87,0.84,8.8,0,
20.12,1.61,7.58,0,
20.12,1.61,7.58,0,
20.12,1.61,7.58,0,
20.12,1.61,7.58,0,
20.12,1.61,7.58,0,
20.12,1.61,7.58,0,
20.12,1.61,7.58,0,
20.12,1.61,7.58,0,
20.12,1.61,7.58,0,
14.92,1.07,6.5,0,
14.92,1.07,6.5,0,
14.92,1.07,6.5,0,
14.92,1.07,6.5,0,
14.92,1.07,6.5,0,
14.92,1.07,6.5,0,
14.92,1.07,6.5,0,
14.92,1.07,6.5,0,
10.22,2.79,4.02,0,
10.22,2.79,4.02,0,
10.22,2.79,4.02,0,
10.22,2.79,4.02,0,
10.22,2.79,4.02,0,
10.22,2.79,4.02,0,
10.22,2.79,4.02,0,
10.22,2.79,4.02,0,
10.22,2.79,4.02,0,
7.15,3.18,3.14,0,
7.15,3.18,3.14,0,
7.15,3.18,3.14,0,
7.15,3.18,3.14,0,
7.15,3.18,3.14,0,
7.15,3.18,3.14,0,
7.15,3.18,3.14,0,
7.15,3.18,3.14,0,
7.15,3.18,3.14,0,
2.98,2.98,0.57,0,
2.98,2.98,0.57,0,
2.98,2.98,0.57,0,
2.98,2.98,0.57,0,
2.98,2.98,0.57,0,
2.98,2.98,0.57,0,
2.98,2.98,0.57,0,
2.98,2.98,0.57,0,
2.98,2.98,0.57,0,
-0.08,4.25,-0.38,0,
-0.08,4.25,-0.38,0,
-0.08,4.25,-0.38,0,
-0.08,4.25,-0.38,0,
-0.08,4.25,-0.38,0,
-0.08,4.25,-0.38,0,
-0.08,4.25,-0.38,0,
-0.08,4.25,-0.38,0,
-0.08,4.25,-0.38,0,
-5.16,4.13,-2.03,0,
-5.16,4.13,-2.03,0,
-5.16,4.13,-2.03,0,
-5.16,4.13,-2.03,0,
-5.16,4.13,-2.03,0,
-5.16,4.13,-2.03,0,
-5.16,4.13,-2.03,0,
-5.16,4.13,-2.03,0,
-5.16,4.13,-2.03,0,
-12.74,6.12,-2.98,0,
-12.74,6.12,-2.98,0,
-12.74,6.12,-2.98,0,
-12.74,6.12,-2.98,0,
-12.74,6.12,-2.98,0,
-12.74,6.12,-2.98,0,
-12.74,6.12,-2.98,0,
-12.74,6.12,-2.98,0,
-17.64,5.62,-4.25,0,
-17.64,5.62,-4.25,0,
-17.64,5.62,-4.25,0,0
-17.64,5.62,-4.25,0,
-17.64,5.62,-4.25,0,
-17.64,5.62,-4.25,0,
-17.64,5.62,-4.25,0,
-17.64,5.62,-4.25,0,
-17.64,5.62,-4.25,0,
-19.05,5.74,-3.6,0,
-19.05,5.74,-3.6,0,
-19.05,5.74,-3.6,0,
-19.05,5.74,-3.6,0,
-19.05,5.74,-3.6,0,
-19.05,5.74,-3.6,0,
-19.05,5.74,-3.6,0,
-19.05,5.74,-3.6,0,
-19.05,5.74,-3.6,0,
-14.84,3.06,-2.91,0,
-14.84,3.06,-2.91,0,
-14.84,3.06,-2.91,0,
-14.84,3.06,-2.91,0,
-14.84,3.06,-2.91,0,
-14.84,3.06,-2.91,0,
-14.84,3.06,-2.91,0,
-14.84,3.06,-2.91,0,
-5.93,2.49,-2.18,0,
-5.93,2.49,-2.18,0,
-5.93,2.49,-2.18,0,
-5.93,2.49,-2.18,0,
-5.93,2.49,-2.18,0,
-5.93,2.49,-2.18,0,
-5.93,2.49,-2.18,0,
-5.93,2.49,-2.18,0,
-5.93,2.49,-2.18,0,
39.14,2.72,0.15,0,
39.14,2.72,0.15,0,
39.14,2.72,0.15,0,
39.14,2.72,0.15,0,
39.14,2.72,0.15,0,
39.14,2.72,0.15,0,
39.14,2.72,0.15,0,
39.14,2.72,0.15,0,
39.14,2.72,0.15,0,
18.36,-2.22,-1.03,0,
18.36,-2.22,-1.03,0,
18.36,-2.22,-1.03,0,
18.36,-2.22,-1.03,0,
18.36,-2.22,-1.03,0,
18.36,-2.22,-1.03,0,
18.36,-2.22,-1.03,0,
18.36,-2.22,-1.03,0,
18.36,-2.22,-1.03,0,
30.95,1.34,1.19,0,
30.95,1.34,1.19,0,
30.95,1.34,1.19,0,
30.95,1.34,1.19,0,
30.95,1.34,1.19,0,
30.95,1.34,1.19,0,
30.95,1.34,1.19,0,
30.95,1.34,1.19,0,
26.28,0.08,0.61,0,
26.28,0.08,0.61,0,
26.28,0.08,0.61,0,
26.28,0.08,0.61,0,
26.28,0.08,0.61,0,
26.28,0.08,0.61,0,
26.28,0.08,0.61,0,
26.28,0.08,0.61,0,
26.28,0.08,0.61,0,
36.08,-0.84,0.92,0,
36.08,-0.84,0.92,0,
36.08,-0.84,0.92,0,
36.08,-0.84,0.92,0,
36.08,-0.84,0.92,0,
36.08,-0.84,0.92,0,
36.08,-0.84,0.92,0,
36.08,-0.84,0.92,0,
36.08,-0.84,0.92,0,
29.34,0.0,0.69,0,
29.34,0.0,0.69,0,
29.34,0.0,0.69,0,
29.34,0.0,0.69,0,
29.34,0.0,0.69,0,
29.34,0.0,0.69,0,
29.34,0.0,0.69,0,
29.34,0.0,0.69,0,
29.34,0.0,0.69,0,
26.63,-0.23,0.8,0,
26.63,-0.23,0.8,0,
26.63,-0.23,0.8,0,
26.63,-0.23,0.8,0,
26.63,-0.23,0.8,0,
26.63,-0.23,0.8,0,
26.63,-0.23,0.8,0,
26.63,-0.23,0.8,0,
26.63,-0.23,0.8,0,
23.45,-0.04,2.1,0,
23.45,-0.04,2.1,0,
23.45,-0.04,2.1,0,
23.45,-0.04,2.1,0,
23.45,-0.04,2.1,0,
23.45,-0.04,2.1,0,
23.45,-0.04,2.1,0,
23.45,-0.04,2.1,0,
17.29,0.5,1.38,0,
17.29,0.5,1.38,0,
17.29,0.5,1.38,0,
17.29,0.5,1.38,0,
17.29,0.5,1.38,0,
17.29,0.5,1.38,0,
17.29,0.5,1.38,0,
17.29,0.5,1.38,0,
17.29,0.5,1.38,0,
12.24,0.84,0.5,0,
12.24,0.84,0.5,0,
12.24,0.84,0.5,0,
12.24,0.84,0.5,0,
12.24,0.84,0.5,0,
12.24,0.84,0.5,0,
12.24,0.84,0.5,0,
12.24,0.84,0.5,0,
12.24,0.84,0.5,0,
6.24,2.07,0.84,0,
6.24,2.07,0.84,0,
6.24,2.07,0.84,0,
6.24,2.07,0.84,0,
6.24,2.07,0.84,0,
6.24,2.07,0.84,0,
6.24,2.07,0.84,0,
6.24,2.07,0.84,0,
6.24,2.07,0.84,0,
3.21,1.76,0.46,0,
3.21,1.76,0.46,0,
3.21,1.76,0.46,0,
3.21,1.76,0.46,0,
3.21,1.76,0.46,0,
3.21,1.76,0.46,0,
3.21,1.76,0.46,0,
3.21,1.76,0.46,0,
3.21,1.76,0.46,0,
0.0,3.33,0.34,0,
0.0,3.33,0.34,0,
0.0,3.33,0.34,0,
0.0,3.33,0.34,0,
0.0,3.33,0.34,0,
0.0,3.33,0.34,0,
0.0,3.33,0.34,0,
0.0,3.33,0.34,0,
0.0,3.33,0.34,0,
-5.51,2.79,-0.38,0,
-5.51,2.79,-0.38,0,
-5.51,2.79,-0.38,0,0
-5.51,2.79,-0.38,0,
-5.51,2.79,-0.38,0,
-5.51,2.79,-0.38,0,
-5.51,2.79,-0.38,0,
-5.51,2.79,-0.38,0,
-5.51,2.79,-0.38,0,
-12.36,4.78,-2.33,0,
-12.36,4.78,-2.33,0,
-12.36,4.78,-2.33,0,
-12.36,4.78,-2.33,0,
-12.36,4.78,-2.33,0,
-12.36,4.78,-2.33,0,
-12.36,4.78,-2.33,0,
-12.36,4.78,-2.33,0,
-17.56,5.39,-3.9,0,
-17.56,5.39,-3.9,0,
-17.56,5.39,-3.9,0,
-17.56,5.39,-3.9,0,
-17.56,5.39,-3.9,0,
-17.56,5.39,-3.9,0,
-17.56,5.39,-3.9,0,
-17.56,5.39,-3.9,0,
-17.56,5.39,-3.9,0,
-19.7,8.91,-0.57,0,
-19.7,8.91,-0.57,0,
-19.7,8.91,-0.57,0,
-19.7,8.91,-0.57,0,
-19.7,8.91,-0.57,0,
-19.7,8.91,-0.57,0,
-19.7,8.91,-0.57,0,
-19.7,8.91,-0.57,0,
-19.7,8.91,-0.57,0,
-21.27,6.08,-4.32,0,
-21.27,6.08,-4.32,0,
-21.27,6.08,-4.32,0,
-21.27,6.08,-4.32,0,
-21.27,6.08,-4.32,0,
-21.27,6.08,-4.32,0,
-21.27,6.08,-4.32,0,
-21.27,6.08,-4.32,0,
-14.12,2.45,-1.95,0,
-14.12,2.45,-1.95,0,
-14.12,2.45,-1.95,0,
-14.12,2.45,-1.95,0,
-14.12,2.45,-1.95,0,
-14.12,2.45,-1.95,0,
-14.12,2.45,-1.95,0,
-14.12,2.45,-1.95,0,
-14.12,2.45,-1.95,0,
-3.02,-0.15,-0.57,0,
-3.02,-0.15,-0.57,0,
-3.02,-0.15,-0.57,0,
-3.02,-0.15,-0.57,0,
-3.02,-0.15,-0.57,0,
-3.02,-0.15,-0.57,0,
-3.02,-0.15,-0.57,0,
-3.02,-0.15,-0.57,0,
-3.02,-0.15,-0.57,0,
39.14,-9.76,3.33,0,
39.14,-9.76,3.33,0,
39.14,-9.76,3.33,0,
39.14,-9.76,3.33,0,
39.14,-9.76,3.33,0,
39.14,-9.76,3.33,0,
39.14,-9.76,3.33,0,
39.14,-9.76,3.33,0,
39.14,-9.76,3.33,0,
28.73,-4.25,-1.34,0,
28.73,-4.25,-1.34,0,
28.73,-4.25,-1.34,0,
28.73,-4.25,-1.34,0,
28.73,-4.25,-1.34,0,
28.73,-4.25,-1.34,0,
28.73,-4.25,-1.34,0,
28.73,-4.25,-1.34,0,
30.3,0.5,-2.49,0,
30.3,0.5,-2.49,0,
30.3,0.5,-2.49,0,
30.3,0.5,-2.49,0,
30.3,0.5,-2.49,0,
30.3,0.5,-2.49,0,
